State,District,Year,Month,Rainfall_mm,Temperature_C,Humidity
Andhra Pradesh,Visakhapatnam,2022,12,12.45,13.36,84.96
Andhra Pradesh,Visakhapatnam,2023,1,42.33,24.33,68.56
Andhra Pradesh,Visakhapatnam,2023,2,8.19,18.96,76.82
Andhra Pradesh,Visakhapatnam,2023,3,36.76,26.14,51.95
Andhra Pradesh,Visakhapatnam,2023,4,39.01,41.49,41.69
Andhra Pradesh,Visakhapatnam,2023,5,26.77,35.66,46.09
Andhra Pradesh,Visakhapatnam,2023,6,296.03,28.12,46.42
Andhra Pradesh,Visakhapatnam,2023,7,183.94,26.33,82.01
Andhra Pradesh,Visakhapatnam,2023,8,201.82,21.54,68.52
Andhra Pradesh,Visakhapatnam,2023,9,235.29,26.8,63.8
Andhra Pradesh,Visakhapatnam,2023,10,50.53,28.88,75.74
Andhra Pradesh,Visakhapatnam,2023,11,74.86,28.63,65.88
Andhra Pradesh,Visakhapatnam,2023,12,13.14,18.44,51.71
Andhra Pradesh,Vijayawada,2015,1,62.93,23.93,78.71
Andhra Pradesh,Vijayawada,2015,2,25.07,21.0,40.16
Andhra Pradesh,Vijayawada,2015,3,6.95,27.58,74.36
Andhra Pradesh,Vijayawada,2015,4,11.13,36.59,60.45
Andhra Pradesh,Vijayawada,2015,5,10.78,32.48,83.24
Andhra Pradesh,Vijayawada,2015,6,122.38,37.9,77.4
Andhra Pradesh,Vijayawada,2015,7,253.38,28.06,80.17
Andhra Pradesh,Vijayawada,2015,8,127.16,27.36,60.41
Andhra Pradesh,Vijayawada,2015,9,277.65,20.32,83.55
Andhra Pradesh,Vijayawada,2015,10,66.42,34.4,84.33
Andhra Pradesh,Vijayawada,2015,11,65.22,31.36,77.76
Andhra Pradesh,Vijayawada,2015,12,67.45,22.08,74.45
Andhra Pradesh,Vijayawada,2016,1,12.46,15.97,49.37
Andhra Pradesh,Vijayawada,2016,2,20.16,18.8,42.93
Andhra Pradesh,Vijayawada,2016,3,19.74,28.23,59.94
Andhra Pradesh,Vijayawada,2016,4,29.9,41.47,50.01
Andhra Pradesh,Vijayawada,2016,5,9.36,33.67,74.24
Andhra Pradesh,Vijayawada,2016,6,189.9,39.61,44.24
Andhra Pradesh,Vijayawada,2016,7,243.49,29.08,68.02
Andhra Pradesh,Vijayawada,2016,8,122.54,34.27,48.69
Andhra Pradesh,Vijayawada,2016,9,265.18,33.1,83.62
Andhra Pradesh,Vijayawada,2016,10,23.04,21.92,46.0
Andhra Pradesh,Vijayawada,2016,11,28.52,22.5,41.78
Andhra Pradesh,Vijayawada,2016,12,28.34,20.52,47.67
Andhra Pradesh,Vijayawada,2017,1,70.89,23.63,67.5
Andhra Pradesh,Vijayawada,2017,2,28.97,16.63,60.78
Andhra Pradesh,Vijayawada,2017,3,0.29,31.37,42.98
Andhra Pradesh,Vijayawada,2017,4,2.26,37.66,71.03
Andhra Pradesh,Vijayawada,2017,5,33.55,31.81,65.43
Andhra Pradesh,Vijayawada,2017,6,131.91,33.2,75.14
Andhra Pradesh,Vijayawada,2017,7,268.04,29.65,42.68
Andhra Pradesh,Vijayawada,2017,8,196.54,29.24,44.45
Andhra Pradesh,Vijayawada,2017,9,226.86,22.17,73.78
Andhra Pradesh,Vijayawada,2017,10,48.08,26.98,66.43
Andhra Pradesh,Vijayawada,2017,11,61.48,27.12,73.5
Andhra Pradesh,Vijayawada,2017,12,78.81,23.25,65.85
Andhra Pradesh,Vijayawada,2018,1,24.33,14.31,43.52
Andhra Pradesh,Vijayawada,2018,2,19.84,15.88,46.49
Andhra Pradesh,Vijayawada,2018,3,11.58,23.98,80.05
Andhra Pradesh,Vijayawada,2018,4,25.83,31.0,58.86
Andhra Pradesh,Vijayawada,2018,5,4.32,39.6,42.32
Andhra Pradesh,Vijayawada,2018,6,138.48,33.36,59.42
Andhra Pradesh,Vijayawada,2018,7,237.51,23.23,61.37
Andhra Pradesh,Vijayawada,2018,8,129.86,25.99,71.25
Andhra Pradesh,Vijayawada,2018,9,133.97,34.01,46.82
Andhra Pradesh,Vijayawada,2018,10,12.46,28.92,75.07
Andhra Pradesh,Vijayawada,2018,11,26.55,33.4,58.63
Andhra Pradesh,Vijayawada,2018,12,19.49,19.43,48.85
Andhra Pradesh,Vijayawada,2019,1,77.09,19.58,40.45
Andhra Pradesh,Vijayawada,2019,2,18.59,19.86,41.35
Andhra Pradesh,Vijayawada,2019,3,3.83,23.65,55.01
Andhra Pradesh,Vijayawada,2019,4,31.92,41.52,41.17
Andhra Pradesh,Vijayawada,2019,5,18.46,36.61,44.03
Andhra Pradesh,Vijayawada,2019,6,250.53,28.48,60.32
Andhra Pradesh,Vijayawada,2019,7,132.05,21.64,64.32
Andhra Pradesh,Vijayawada,2019,8,176.13,20.62,62.92
Andhra Pradesh,Vijayawada,2019,9,276.92,29.83,62.3
Andhra Pradesh,Vijayawada,2019,10,22.99,20.37,77.06
Andhra Pradesh,Vijayawada,2019,11,32.13,33.83,74.81
Andhra Pradesh,Vijayawada,2019,12,62.04,22.3,84.95
Andhra Pradesh,Vijayawada,2020,1,17.77,14.17,76.35
Andhra Pradesh,Vijayawada,2020,2,38.58,18.16,40.28
Andhra Pradesh,Vijayawada,2020,3,10.27,23.67,42.42
Andhra Pradesh,Vijayawada,2020,4,39.13,39.55,74.18
Andhra Pradesh,Vijayawada,2020,5,11.73,39.01,80.61
Andhra Pradesh,Vijayawada,2020,6,136.73,30.02,69.16
Andhra Pradesh,Vijayawada,2020,7,103.08,25.13,49.66
Andhra Pradesh,Vijayawada,2020,8,217.54,31.33,46.39
Andhra Pradesh,Vijayawada,2020,9,246.51,34.05,72.87
Andhra Pradesh,Vijayawada,2020,10,50.83,24.58,77.05
Andhra Pradesh,Vijayawada,2020,11,65.85,27.12,48.11
Andhra Pradesh,Vijayawada,2020,12,53.19,14.71,48.22
Andhra Pradesh,Vijayawada,2021,1,54.91,16.59,44.25
Andhra Pradesh,Vijayawada,2021,2,36.92,18.11,43.55
Andhra Pradesh,Vijayawada,2021,3,18.62,32.28,72.41
Andhra Pradesh,Vijayawada,2021,4,0.96,41.59,46.03
Andhra Pradesh,Vijayawada,2021,5,37.92,39.58,56.16
Andhra Pradesh,Vijayawada,2021,6,208.01,29.57,41.67
Andhra Pradesh,Vijayawada,2021,7,121.15,28.62,44.97
Andhra Pradesh,Vijayawada,2021,8,291.02,28.06,81.5
Andhra Pradesh,Vijayawada,2021,9,118.18,32.08,64.32
Andhra Pradesh,Vijayawada,2021,10,38.32,31.36,52.85
Andhra Pradesh,Vijayawada,2021,11,52.47,28.04,58.61
Andhra Pradesh,Vijayawada,2021,12,43.53,17.56,79.55
Andhra Pradesh,Vijayawada,2022,1,78.65,20.77,45.71
Andhra Pradesh,Vijayawada,2022,2,18.54,24.99,80.85
Andhra Pradesh,Vijayawada,2022,3,20.01,24.04,60.53
Andhra Pradesh,Vijayawada,2022,4,0.95,38.49,59.72
Andhra Pradesh,Vijayawada,2022,5,26.29,41.67,83.95
Andhra Pradesh,Vijayawada,2022,6,121.91,28.46,53.12
Andhra Pradesh,Vijayawada,2022,7,269.27,21.96,59.67
Andhra Pradesh,Vijayawada,2022,8,108.72,26.05,73.16
Andhra Pradesh,Vijayawada,2022,9,252.82,34.0,74.58
Andhra Pradesh,Vijayawada,2022,10,75.97,23.02,67.36
Andhra Pradesh,Vijayawada,2022,11,61.13,21.92,48.88
Andhra Pradesh,Vijayawada,2022,12,32.82,15.0,64.31
Andhra Pradesh,Vijayawada,2023,1,45.69,15.52,82.5
Andhra Pradesh,Vijayawada,2023,2,1.56,14.05,50.08
Andhra Pradesh,Vijayawada,2023,3,38.62,26.15,52.34
Andhra Pradesh,Vijayawada,2023,4,7.5,38.0,40.44
Andhra Pradesh,Vijayawada,2023,5,2.64,30.33,73.46
Andhra Pradesh,Vijayawada,2023,6,198.33,41.14,46.68
Andhra Pradesh,Vijayawada,2023,7,102.91,33.54,40.07
Andhra Pradesh,Vijayawada,2023,8,141.63,23.27,42.74
Andhra Pradesh,Vijayawada,2023,9,103.63,27.78,51.19
Andhra Pradesh,Vijayawada,2023,10,30.42,30.71,58.15
Andhra Pradesh,Vijayawada,2023,11,26.75,21.67,40.22
Andhra Pradesh,Vijayawada,2023,12,46.13,19.43,75.02
Andhra Pradesh,Guntur,2015,1,79.95,13.58,45.36
Andhra Pradesh,Guntur,2015,2,31.93,12.3,82.97
Andhra Pradesh,Guntur,2015,3,34.02,25.77,73.88
Andhra Pradesh,Guntur,2015,4,25.11,39.49,46.25
Andhra Pradesh,Guntur,2015,5,19.78,41.07,73.4
Andhra Pradesh,Guntur,2015,6,216.39,35.45,74.8
Andhra Pradesh,Guntur,2015,7,245.35,31.1,67.8
Andhra Pradesh,Guntur,2015,8,177.64,28.13,72.99
Andhra Pradesh,Guntur,2015,9,160.04,34.83,82.79
Andhra Pradesh,Guntur,2015,10,76.0,33.0,64.64
Andhra Pradesh,Guntur,2015,11,43.6,23.87,51.02
Andhra Pradesh,Guntur,2015,12,13.55,23.98,76.72
Andhra Pradesh,Guntur,2016,1,78.07,18.7,70.79
Andhra Pradesh,Guntur,2016,2,9.96,13.54,44.36
Andhra Pradesh,Guntur,2016,3,33.4,34.3,43.71
Andhra Pradesh,Guntur,2016,4,3.84,40.35,54.33
Andhra Pradesh,Guntur,2016,5,26.49,35.77,56.62
Andhra Pradesh,Guntur,2016,6,151.83,35.02,74.17
Andhra Pradesh,Guntur,2016,7,292.57,24.64,83.78
Andhra Pradesh,Guntur,2016,8,137.82,23.9,78.15
Andhra Pradesh,Guntur,2016,9,102.41,25.45,54.58
Andhra Pradesh,Guntur,2016,10,26.74,26.19,41.35
Andhra Pradesh,Guntur,2016,11,32.52,34.15,67.32
Andhra Pradesh,Guntur,2016,12,27.53,19.57,71.68
Andhra Pradesh,Guntur,2017,1,70.43,17.62,46.67
Andhra Pradesh,Guntur,2017,2,2.15,12.76,46.21
Andhra Pradesh,Guntur,2017,3,35.25,30.82,76.46
Andhra Pradesh,Guntur,2017,4,28.25,35.55,44.12
Andhra Pradesh,Guntur,2017,5,20.28,40.89,69.37
Andhra Pradesh,Guntur,2017,6,202.67,36.35,74.52
Andhra Pradesh,Guntur,2017,7,293.63,22.24,80.08
Andhra Pradesh,Guntur,2017,8,128.15,27.96,62.54
Andhra Pradesh,Guntur,2017,9,114.01,23.93,54.61
Andhra Pradesh,Guntur,2017,10,19.52,23.41,81.07
Andhra Pradesh,Guntur,2017,11,54.6,22.89,54.02
Andhra Pradesh,Guntur,2017,12,76.57,14.89,84.81
Andhra Pradesh,Guntur,2018,1,11.22,15.83,47.18
Andhra Pradesh,Guntur,2018,2,3.79,22.03,82.77
Andhra Pradesh,Guntur,2018,3,22.07,24.98,64.7
Andhra Pradesh,Guntur,2018,4,27.46,41.14,68.28
Andhra Pradesh,Guntur,2018,5,31.45,41.64,55.57
Andhra Pradesh,Guntur,2018,6,103.58,37.32,80.15
Andhra Pradesh,Guntur,2018,7,122.88,20.48,60.91
Andhra Pradesh,Guntur,2018,8,134.58,20.83,59.19
Andhra Pradesh,Guntur,2018,9,104.71,21.28,65.27
Andhra Pradesh,Guntur,2018,10,46.57,26.87,41.33
Andhra Pradesh,Guntur,2018,11,60.64,31.18,47.91
Andhra Pradesh,Guntur,2018,12,78.85,13.65,73.08
Andhra Pradesh,Guntur,2019,1,74.77,17.55,55.79
Andhra Pradesh,Guntur,2019,2,5.0,20.51,51.9
Andhra Pradesh,Guntur,2019,3,21.29,25.61,62.4
Andhra Pradesh,Guntur,2019,4,17.18,38.52,50.1
Andhra Pradesh,Guntur,2019,5,32.6,40.48,81.11
Andhra Pradesh,Guntur,2019,6,250.78,32.37,72.64
Andhra Pradesh,Guntur,2019,7,294.13,24.58,48.0
Andhra Pradesh,Guntur,2019,8,128.87,26.6,84.44
Andhra Pradesh,Guntur,2019,9,270.43,24.5,77.13
Andhra Pradesh,Guntur,2019,10,11.76,29.33,54.98
Andhra Pradesh,Guntur,2019,11,10.48,27.49,73.46
Andhra Pradesh,Guntur,2019,12,53.81,14.66,72.94
Andhra Pradesh,Guntur,2020,1,44.43,13.94,50.57
Andhra Pradesh,Guntur,2020,2,22.33,17.48,62.1
Andhra Pradesh,Guntur,2020,3,16.39,22.54,82.31
Andhra Pradesh,Guntur,2020,4,30.27,38.49,45.68
Andhra Pradesh,Guntur,2020,5,18.35,41.34,57.74
Andhra Pradesh,Guntur,2020,6,297.37,35.13,78.13
Andhra Pradesh,Guntur,2020,7,240.72,25.81,55.8
Andhra Pradesh,Guntur,2020,8,239.76,26.0,46.87
Andhra Pradesh,Guntur,2020,9,126.0,34.75,83.04
Andhra Pradesh,Guntur,2020,10,53.5,26.63,84.9
Andhra Pradesh,Guntur,2020,11,69.66,26.63,78.53
Andhra Pradesh,Guntur,2020,12,28.87,20.11,61.3
Andhra Pradesh,Guntur,2021,1,68.09,20.61,66.02
Andhra Pradesh,Guntur,2021,2,25.56,16.7,41.64
Andhra Pradesh,Guntur,2021,3,39.0,21.63,62.96
Andhra Pradesh,Guntur,2021,4,20.02,34.77,53.56
Andhra Pradesh,Guntur,2021,5,5.82,31.29,78.88
Andhra Pradesh,Guntur,2021,6,262.34,32.31,53.83
Andhra Pradesh,Guntur,2021,7,183.86,31.08,57.03
Andhra Pradesh,Guntur,2021,8,130.47,21.66,43.91
Andhra Pradesh,Guntur,2021,9,258.13,26.49,51.38
Andhra Pradesh,Guntur,2021,10,61.68,25.34,56.06
Andhra Pradesh,Guntur,2021,11,50.24,22.58,83.65
Andhra Pradesh,Guntur,2021,12,56.19,15.59,52.74
Andhra Pradesh,Guntur,2022,1,67.29,21.96,44.55
Andhra Pradesh,Guntur,2022,2,28.41,18.41,48.8
Andhra Pradesh,Guntur,2022,3,22.02,27.97,60.86
Andhra Pradesh,Guntur,2022,4,0.1,37.36,50.51
Andhra Pradesh,Guntur,2022,5,9.01,37.48,75.5
Andhra Pradesh,Guntur,2022,6,200.09,40.1,76.28
Andhra Pradesh,Guntur,2022,7,244.8,27.92,52.48
Andhra Pradesh,Guntur,2022,8,260.27,28.05,84.69
Andhra Pradesh,Guntur,2022,9,181.03,32.99,40.82
Andhra Pradesh,Guntur,2022,10,69.27,32.25,84.68
Andhra Pradesh,Guntur,2022,11,22.72,22.41,79.52
Andhra Pradesh,Guntur,2022,12,31.77,20.53,52.55
Andhra Pradesh,Guntur,2023,1,66.15,14.42,78.84
Andhra Pradesh,Guntur,2023,2,4.74,17.22,53.99
Andhra Pradesh,Guntur,2023,3,29.76,27.92,40.19
Andhra Pradesh,Guntur,2023,4,37.84,34.95,44.52
Andhra Pradesh,Guntur,2023,5,29.2,40.21,57.33
Andhra Pradesh,Guntur,2023,6,297.49,30.84,42.81
Andhra Pradesh,Guntur,2023,7,239.77,21.58,60.1
Andhra Pradesh,Guntur,2023,8,265.61,29.34,81.06
Andhra Pradesh,Guntur,2023,9,109.9,21.34,52.42
Andhra Pradesh,Guntur,2023,10,75.69,23.15,81.35
Andhra Pradesh,Guntur,2023,11,43.24,21.75,44.81
Andhra Pradesh,Guntur,2023,12,58.29,21.72,66.54
Gujarat,Ahmedabad,2015,1,42.66,20.48,58.67
Gujarat,Ahmedabad,2015,2,31.23,13.36,68.37
Gujarat,Ahmedabad,2015,3,15.52,33.91,74.23
Gujarat,Ahmedabad,2015,4,37.6,37.57,67.76
Gujarat,Ahmedabad,2015,5,30.05,28.71,62.83
Gujarat,Ahmedabad,2015,6,119.7,37.07,78.04
Gujarat,Ahmedabad,2015,7,227.23,32.32,54.79
Gujarat,Ahmedabad,2015,8,172.93,20.14,45.42
Gujarat,Ahmedabad,2015,9,141.21,26.56,50.06
Gujarat,Ahmedabad,2015,10,47.11,30.59,41.02
Gujarat,Ahmedabad,2015,11,74.58,28.37,70.42
Gujarat,Ahmedabad,2015,12,68.6,18.79,40.16
Gujarat,Ahmedabad,2016,1,19.63,18.08,74.22
Gujarat,Ahmedabad,2016,2,28.6,18.08,82.55
Gujarat,Ahmedabad,2016,3,4.23,20.41,71.06
Gujarat,Ahmedabad,2016,4,4.44,36.62,83.92
Gujarat,Ahmedabad,2016,5,6.19,40.51,70.46
Gujarat,Ahmedabad,2016,6,275.82,36.23,84.45
Gujarat,Ahmedabad,2016,7,150.26,27.36,45.43
Gujarat,Ahmedabad,2016,8,139.59,25.08,50.2
Gujarat,Ahmedabad,2016,9,189.48,26.29,78.85
Gujarat,Ahmedabad,2016,10,72.98,20.1,75.92
Gujarat,Ahmedabad,2016,11,48.29,30.11,72.23
Gujarat,Ahmedabad,2016,12,35.64,16.57,79.02
Gujarat,Ahmedabad,2017,1,45.04,12.19,69.31
Gujarat,Ahmedabad,2017,2,26.77,15.81,75.93
Gujarat,Ahmedabad,2017,3,5.4,33.15,83.38
Gujarat,Ahmedabad,2017,4,6.49,39.54,57.58
Gujarat,Ahmedabad,2017,5,1.52,41.91,67.11
Gujarat,Ahmedabad,2017,6,252.68,35.72,78.11
Gujarat,Ahmedabad,2017,7,151.92,30.0,40.9
Gujarat,Ahmedabad,2017,8,260.17,30.23,56.04
Gujarat,Ahmedabad,2017,9,187.39,30.35,51.07
Gujarat,Ahmedabad,2017,10,69.48,33.72,56.41
Gujarat,Ahmedabad,2017,11,62.4,33.16,46.39
Gujarat,Ahmedabad,2017,12,32.53,21.57,77.74
Gujarat,Ahmedabad,2018,1,72.63,22.7,57.48
Gujarat,Ahmedabad,2018,2,0.18,24.06,49.79
Gujarat,Ahmedabad,2018,3,14.56,34.69,82.97
Gujarat,Ahmedabad,2018,4,25.95,38.74,80.18
Gujarat,Ahmedabad,2018,5,6.26,39.88,71.63
Gujarat,Ahmedabad,2018,6,238.97,36.68,78.96
Gujarat,Ahmedabad,2018,7,215.58,24.33,78.49
Gujarat,Ahmedabad,2018,8,200.68,23.31,40.46
Gujarat,Ahmedabad,2018,9,282.57,31.08,67.03
Gujarat,Ahmedabad,2018,10,66.66,32.21,54.24
Gujarat,Ahmedabad,2018,11,26.0,22.21,56.57
Gujarat,Ahmedabad,2018,12,14.99,18.19,56.41
Gujarat,Ahmedabad,2019,1,66.53,19.15,57.47
Gujarat,Ahmedabad,2019,2,11.63,21.27,51.03
Gujarat,Ahmedabad,2019,3,26.71,34.04,78.81
Gujarat,Ahmedabad,2019,4,9.31,35.7,44.21
Gujarat,Ahmedabad,2019,5,13.03,39.48,79.62
Gujarat,Ahmedabad,2019,6,155.23,34.98,51.68
Gujarat,Ahmedabad,2019,7,298.73,27.36,76.91
Gujarat,Ahmedabad,2019,8,217.04,26.37,83.16
Gujarat,Ahmedabad,2019,9,164.01,23.7,55.16
Gujarat,Ahmedabad,2019,10,62.11,33.72,45.0
Gujarat,Ahmedabad,2019,11,48.22,21.15,60.21
Gujarat,Ahmedabad,2019,12,44.49,22.49,46.03
Gujarat,Ahmedabad,2020,1,51.46,21.95,62.4
Gujarat,Ahmedabad,2020,2,3.94,16.71,46.96
Gujarat,Ahmedabad,2020,3,34.16,29.59,74.31
Gujarat,Ahmedabad,2020,4,32.48,34.47,50.22
Gujarat,Ahmedabad,2020,5,15.33,30.15,75.4
Gujarat,Ahmedabad,2020,6,187.03,38.33,84.58
Gujarat,Ahmedabad,2020,7,254.34,26.34,60.82
Gujarat,Ahmedabad,2020,8,128.27,25.37,59.87
Gujarat,Ahmedabad,2020,9,105.46,23.05,77.21
Gujarat,Ahmedabad,2020,10,42.47,25.42,76.25
Gujarat,Ahmedabad,2020,11,62.83,27.21,84.77
Gujarat,Ahmedabad,2020,12,62.68,18.26,72.52
Gujarat,Ahmedabad,2021,1,25.16,18.33,53.81
Gujarat,Ahmedabad,2021,2,9.13,12.21,48.36
Gujarat,Ahmedabad,2021,3,17.69,32.32,77.82
Gujarat,Ahmedabad,2021,4,20.13,32.54,60.66
Gujarat,Ahmedabad,2021,5,7.24,28.7,65.32
Gujarat,Ahmedabad,2021,6,166.47,38.79,57.75
Gujarat,Ahmedabad,2021,7,205.62,34.72,80.21
Gujarat,Ahmedabad,2021,8,137.19,27.74,53.51
Gujarat,Ahmedabad,2021,9,109.14,26.25,51.28
Gujarat,Ahmedabad,2021,10,10.72,29.79,56.98
Gujarat,Ahmedabad,2021,11,24.48,27.17,43.04
Gujarat,Ahmedabad,2021,12,68.44,14.68,55.22
Gujarat,Ahmedabad,2022,1,60.86,24.57,58.04
Gujarat,Ahmedabad,2022,2,16.7,13.8,67.17
Gujarat,Ahmedabad,2022,3,8.72,27.94,72.49
Gujarat,Ahmedabad,2022,4,33.44,36.5,58.29
Gujarat,Ahmedabad,2022,5,26.87,28.42,51.85
Gujarat,Ahmedabad,2022,6,283.7,35.33,57.7
Gujarat,Ahmedabad,2022,7,235.88,22.65,71.23
Gujarat,Ahmedabad,2022,8,256.03,31.66,51.69
Gujarat,Ahmedabad,2022,9,169.37,20.38,63.62
Gujarat,Ahmedabad,2022,10,68.4,31.58,61.34
Gujarat,Ahmedabad,2022,11,50.44,31.13,83.06
Gujarat,Ahmedabad,2022,12,32.92,23.1,59.31
Gujarat,Ahmedabad,2023,1,28.02,12.11,48.63
Gujarat,Ahmedabad,2023,2,26.25,16.18,60.26
Gujarat,Ahmedabad,2023,3,29.47,27.5,79.68
Gujarat,Ahmedabad,2023,4,19.99,32.75,51.46
Gujarat,Ahmedabad,2023,5,17.45,29.08,71.7
Gujarat,Ahmedabad,2023,6,105.52,39.64,63.71
Gujarat,Ahmedabad,2023,7,129.43,22.71,49.45
Gujarat,Ahmedabad,2023,8,180.49,32.56,60.49
Gujarat,Ahmedabad,2023,9,141.25,20.89,47.92
Gujarat,Ahmedabad,2023,10,76.06,22.21,44.65
Gujarat,Ahmedabad,2023,11,63.31,32.54,77.36
Gujarat,Ahmedabad,2023,12,55.59,18.37,67.3
Gujarat,Surat,2015,1,77.81,13.39,47.4
Gujarat,Surat,2015,2,31.18,14.05,79.74
Gujarat,Surat,2015,3,14.88,24.33,77.67
Gujarat,Surat,2015,4,16.17,35.75,41.46
Gujarat,Surat,2015,5,7.03,29.45,59.12
Gujarat,Surat,2015,6,215.72,30.9,78.54
Gujarat,Surat,2015,7,135.83,20.44,48.11
Gujarat,Surat,2015,8,182.64,34.42,65.59
Gujarat,Surat,2015,9,209.92,21.43,84.07
Gujarat,Surat,2015,10,28.63,30.18,52.09
Gujarat,Surat,2015,11,68.02,20.91,64.59
Gujarat,Surat,2015,12,70.78,17.86,79.76
Gujarat,Surat,2016,1,63.16,23.98,76.28
Gujarat,Surat,2016,2,3.22,24.01,60.05
Gujarat,Surat,2016,3,31.14,33.32,70.84
Gujarat,Surat,2016,4,37.65,32.08,48.92
Gujarat,Surat,2016,5,7.39,39.69,48.26
Gujarat,Surat,2016,6,283.36,33.27,50.07
Gujarat,Surat,2016,7,122.63,32.13,47.2
Gujarat,Surat,2016,8,155.73,26.65,84.05
Gujarat,Surat,2016,9,283.18,20.08,50.0
Gujarat,Surat,2016,10,49.4,31.12,74.03
Gujarat,Surat,2016,11,32.76,20.91,79.64
Gujarat,Surat,2016,12,53.1,19.97,84.4
Gujarat,Surat,2017,1,32.75,21.09,49.85
Gujarat,Surat,2017,2,24.19,13.65,71.53
Gujarat,Surat,2017,3,39.65,27.4,64.34
Gujarat,Surat,2017,4,3.48,40.53,45.3
Gujarat,Surat,2017,5,15.5,32.87,42.15
Gujarat,Surat,2017,6,294.99,35.88,59.32
Gujarat,Surat,2017,7,125.09,26.46,58.89
Gujarat,Surat,2017,8,179.03,24.97,47.72
Gujarat,Surat,2017,9,272.6,28.29,53.67
Gujarat,Surat,2017,10,78.41,28.82,51.91
Gujarat,Surat,2017,11,62.42,28.8,41.05
Gujarat,Surat,2017,12,60.6,18.57,64.58
Gujarat,Surat,2018,1,31.09,12.04,73.67
Gujarat,Surat,2018,2,39.75,21.8,78.09
Gujarat,Surat,2018,3,0.87,20.67,40.46
Gujarat,Surat,2018,4,28.59,29.45,83.19
Gujarat,Surat,2018,5,33.78,36.33,47.47
Gujarat,Surat,2018,6,254.33,40.66,74.95
Gujarat,Surat,2018,7,288.9,33.23,50.72
Gujarat,Surat,2018,8,106.51,23.89,65.76
Gujarat,Surat,2018,9,106.92,23.38,80.44
Gujarat,Surat,2018,10,34.39,22.89,49.28
Gujarat,Surat,2018,11,10.46,22.52,56.09
Gujarat,Surat,2018,12,12.85,22.52,80.76
Gujarat,Surat,2019,1,66.38,16.47,83.8
Gujarat,Surat,2019,2,4.54,23.5,50.18
Gujarat,Surat,2019,3,13.51,24.93,72.31
Gujarat,Surat,2019,4,35.9,31.16,58.22
Gujarat,Surat,2019,5,20.17,35.76,65.21
Gujarat,Surat,2019,6,239.03,30.91,48.71
Gujarat,Surat,2019,7,255.15,22.89,47.3
Gujarat,Surat,2019,8,269.96,25.91,47.34
Gujarat,Surat,2019,9,185.35,20.11,64.18
Gujarat,Surat,2019,10,34.28,31.2,64.23
Gujarat,Surat,2019,11,55.16,21.84,77.42
Gujarat,Surat,2019,12,65.21,21.78,44.07
Gujarat,Surat,2020,1,71.58,12.75,75.1
Gujarat,Surat,2020,2,30.05,17.11,80.85
Gujarat,Surat,2020,3,24.47,29.22,82.81
Gujarat,Surat,2020,4,4.72,31.4,62.34
Gujarat,Surat,2020,5,7.92,34.74,53.9
Gujarat,Surat,2020,6,174.34,30.24,80.79
Gujarat,Surat,2020,7,176.79,28.93,79.01
Gujarat,Surat,2020,8,228.18,28.5,80.58
Gujarat,Surat,2020,9,168.38,34.79,44.4
Gujarat,Surat,2020,10,19.27,25.93,43.42
Gujarat,Surat,2020,11,26.04,27.22,50.45
Gujarat,Surat,2020,12,38.05,24.27,78.47
Gujarat,Surat,2021,1,29.18,16.14,70.05
Gujarat,Surat,2021,2,20.35,23.93,51.33
Gujarat,Surat,2021,3,4.12,33.59,71.55
Gujarat,Surat,2021,4,35.61,33.96,60.19
Gujarat,Surat,2021,5,30.66,28.37,65.7
Gujarat,Surat,2021,6,131.67,38.39,63.99
Gujarat,Surat,2021,7,153.72,33.12,52.17
Gujarat,Surat,2021,8,138.21,30.58,42.83
Gujarat,Surat,2021,9,238.22,32.9,55.96
Gujarat,Surat,2021,10,32.25,24.06,72.39
Gujarat,Surat,2021,11,19.77,28.73,44.73
Gujarat,Surat,2021,12,26.64,22.94,63.28
Gujarat,Surat,2022,1,40.91,23.93,60.74
Gujarat,Surat,2022,2,5.59,18.06,83.82
Gujarat,Surat,2022,3,14.97,31.12,78.7
Gujarat,Surat,2022,4,6.13,29.31,64.54
Gujarat,Surat,2022,5,28.33,31.56,75.91
Gujarat,Surat,2022,6,164.27,41.04,75.6
Gujarat,Surat,2022,7,218.14,31.04,83.61
Gujarat,Surat,2022,8,160.5,28.14,62.17
Gujarat,Surat,2022,9,186.28,29.51,77.33
Gujarat,Surat,2022,10,23.88,23.13,50.55
Gujarat,Surat,2022,11,21.91,28.84,65.12
Gujarat,Surat,2022,12,34.8,16.65,67.79
Gujarat,Surat,2023,1,14.0,16.42,72.24
Gujarat,Surat,2023,2,26.62,24.48,52.37
Gujarat,Surat,2023,3,35.34,25.0,62.66
Gujarat,Surat,2023,4,31.38,38.29,63.87
Gujarat,Surat,2023,5,33.18,35.58,83.77
Gujarat,Surat,2023,6,164.13,34.12,75.72
Gujarat,Surat,2023,7,127.0,31.83,40.81
Gujarat,Surat,2023,8,201.58,25.97,45.64
Gujarat,Surat,2023,9,216.9,22.52,53.73
Gujarat,Surat,2023,10,25.17,31.7,79.37
Gujarat,Surat,2023,11,61.6,21.2,66.35
Gujarat,Surat,2023,12,21.81,14.07,48.26
Gujarat,Vadodara,2015,1,34.53,21.81,64.0
Gujarat,Vadodara,2015,2,14.11,22.35,82.02
Gujarat,Vadodara,2015,3,16.23,31.35,84.5
